date_key,campaign_key,site_key,creative_key,placement_key,size_key,impressions,clicks
20210501,1,3,1,26,2,0.0,2.0
20210501,1,3,9,26,2,46.0,0.0
20210501,1,3,9,27,2,72.0,0.0
20210501,1,5,1,33,2,44940.0,501.0
20210501,1,5,1,34,2,806272.0,8747.0
20210501,1,7,7,40,1,376.0,2.0
20210501,1,7,7,40,3,1333.0,5.0
20210501,1,7,7,40,5,638.0,3.0
20210501,1,7,8,40,1,344.0,1.0
20210501,1,7,8,40,3,1314.0,3.0
20210501,1,7,8,40,4,1.0,0.0
20210501,1,7,8,40,5,605.0,0.0
20210501,1,7,3,40,1,909.0,6.0
20210501,1,7,4,40,3,3166.0,7.0
20210501,1,7,5,40,5,1545.0,5.0
20210501,1,7,7,41,1,47.0,0.0
20210501,1,7,7,41,3,193.0,1.0
20210501,1,7,7,41,5,29.0,0.0
20210501,1,7,8,41,1,44.0,0.0
20210501,1,7,8,41,3,185.0,1.0
20210501,1,7,8,41,5,39.0,0.0
20210501,1,7,3,41,1,75.0,0.0
20210501,1,7,4,41,3,260.0,0.0
20210501,1,7,5,41,5,52.0,0.0
20210501,1,7,7,42,1,31.0,0.0
20210501,1,7,7,42,3,124.0,1.0
20210501,1,7,7,42,5,26.0,0.0
20210501,1,7,8,42,1,28.0,0.0
20210501,1,7,8,42,3,105.0,1.0
20210501,1,7,8,42,4,1.0,0.0
20210501,1,7,8,42,5,21.0,0.0
20210501,1,7,3,42,1,80.0,0.0
20210501,1,7,4,42,3,313.0,1.0
20210501,1,7,5,42,5,52.0,0.0
20210501,1,10,7,45,1,13609.0,3.0
20210501,1,10,7,45,3,18580.0,5.0
20210501,1,10,7,45,5,17990.0,4.0
20210501,1,10,8,45,1,13434.0,2.0
20210501,1,10,8,45,3,18510.0,6.0
20210501,1,10,8,45,4,736.0,0.0
20210501,1,10,8,45,5,18401.0,3.0
20210501,1,10,3,45,1,22565.0,3.0
20210501,1,10,4,45,3,34925.0,2.0
20210501,1,10,5,45,5,26112.0,7.0
20210501,1,10,7,54,1,4953.0,3.0
20210501,1,10,7,54,3,14060.0,4.0
20210501,1,10,7,54,5,11217.0,11.0
20210501,1,10,8,54,1,4865.0,3.0
20210501,1,10,8,54,3,14478.0,5.0
20210501,1,10,8,54,4,2317.0,2.0
20210501,1,10,8,54,5,11247.0,7.0
20210501,1,10,3,54,1,9841.0,3.0
20210501,1,10,4,54,3,26839.0,2.0
20210501,1,10,5,54,5,17470.0,7.0
20210501,1,11,7,49,1,11048.0,4.0
20210501,1,11,7,49,3,16125.0,9.0
20210501,1,11,7,49,5,8142.0,6.0
20210501,1,11,8,49,1,11079.0,13.0
20210501,1,11,8,49,3,15960.0,5.0
20210501,1,11,8,49,4,6387.0,4.0
20210501,1,11,8,49,5,8251.0,1.0
20210501,1,11,3,49,1,53624.0,15.0
20210501,1,11,4,49,3,75438.0,11.0
20210501,1,11,5,49,5,46275.0,16.0
20210501,1,11,7,50,1,6098.0,5.0
20210501,1,11,7,50,3,9898.0,3.0
20210501,1,11,7,50,5,6315.0,1.0
20210501,1,11,8,50,1,6164.0,7.0
20210501,1,11,8,50,3,10171.0,4.0
20210501,1,11,8,50,4,7.0,0.0
20210501,1,11,8,50,5,6376.0,2.0
20210501,1,11,3,50,1,33254.0,16.0
20210501,1,11,4,50,3,49035.0,15.0
20210501,1,11,5,50,5,34882.0,15.0
20210501,1,17,7,52,3,2881.0,4.0
20210501,1,17,7,52,5,3735.0,10.0
20210501,1,17,8,52,3,2778.0,1.0
20210501,1,17,8,52,5,3798.0,14.0
20210501,1,17,4,52,3,5277.0,2.0
20210501,1,17,5,52,5,6736.0,11.0
20210501,1,16,7,51,1,6129.0,5.0
20210501,1,16,7,51,3,5151.0,0.0
20210501,1,16,7,51,5,7129.0,7.0
20210501,1,16,8,51,1,6197.0,2.0
20210501,1,16,8,51,3,5193.0,4.0
20210501,1,16,8,51,5,7037.0,7.0
20210501,1,16,3,51,1,16939.0,10.0
20210501,1,16,4,51,3,12355.0,7.0
20210501,1,16,5,51,5,16341.0,11.0
20210501,1,16,1,53,2,0.0,55.0
20210501,1,16,4,53,3,180.0,1.0
20210501,1,18,7,43,1,1632.0,2.0
20210501,1,18,7,43,3,5125.0,3.0
20210501,1,18,7,43,5,19188.0,29.0
20210501,1,18,8,43,1,1691.0,3.0
20210501,1,18,8,43,3,5227.0,4.0
20210501,1,18,8,43,4,66.0,0.0
20210501,1,18,8,43,5,19218.0,45.0
20210501,1,18,3,43,1,3998.0,4.0
20210501,1,18,4,43,3,15070.0,2.0
20210501,1,18,5,43,5,36986.0,70.0
20210501,1,19,7,1,1,8374.0,4.0
20210501,1,19,7,1,3,22464.0,10.0
20210501,1,19,7,1,5,19515.0,17.0
20210501,1,19,8,1,1,8429.0,4.0
20210501,1,19,8,1,3,22715.0,7.0
20210501,1,19,8,1,5,19891.0,13.0
20210501,1,19,3,1,1,16723.0,10.0
20210501,1,19,4,1,3,40947.0,11.0
20210501,1,19,5,1,5,34860.0,6.0
20210501,1,19,7,18,1,101.0,0.0
20210501,1,19,7,18,3,244.0,1.0
20210501,1,19,7,18,5,201.0,1.0
20210501,1,19,8,18,1,91.0,0.0
20210501,1,19,8,18,3,257.0,1.0
20210501,1,19,8,18,5,212.0,0.0
20210501,1,19,3,18,1,262.0,0.0
20210501,1,19,4,18,3,700.0,1.0
20210501,1,19,5,18,5,608.0,0.0
20210501,1,19,7,37,1,8694.0,13.0
20210501,1,19,7,37,3,20403.0,9.0
20210501,1,19,7,37,5,13935.0,4.0
20210501,1,19,8,37,1,8686.0,10.0
20210501,1,19,8,37,3,20578.0,12.0
20210501,1,19,8,37,5,14195.0,17.0
20210501,1,19,3,37,1,18584.0,14.0
20210501,1,19,4,37,3,40635.0,20.0
20210501,1,19,5,37,5,31766.0,7.0
20210501,1,20,7,45,1,37726.0,14.0
20210501,1,20,7,45,3,75015.0,16.0
20210501,1,20,7,45,5,85721.0,16.0
20210501,1,20,8,45,1,37862.0,17.0
20210501,1,20,8,45,3,75441.0,11.0
20210501,1,20,8,45,4,155.0,0.0
20210501,1,20,8,45,5,85539.0,26.0
20210501,1,20,3,45,1,62246.0,7.0
20210501,1,20,4,45,3,213973.0,17.0
20210501,1,20,5,45,5,122252.0,17.0
20210501,1,20,7,54,1,47921.0,23.0
20210501,1,20,7,54,3,55395.0,32.0
20210501,1,20,7,54,5,40851.0,29.0
20210501,1,20,8,54,1,47790.0,26.0
20210501,1,20,8,54,3,55186.0,17.0
20210501,1,20,8,54,4,2.0,0.0
20210501,1,20,8,54,5,40892.0,33.0
20210501,1,20,3,54,1,73156.0,29.0
20210501,1,20,4,54,3,93427.0,25.0
20210501,1,20,5,54,5,67068.0,30.0
20210501,1,20,7,55,3,4.0,0.0
20210501,1,20,7,55,5,1.0,0.0
20210501,1,20,8,55,1,2.0,0.0
20210501,1,20,8,55,3,6.0,0.0
20210501,1,20,8,55,4,2.0,0.0
20210501,1,20,8,55,5,1.0,0.0
20210501,1,20,3,55,1,144.0,1.0
20210501,1,20,4,55,3,427.0,1.0
20210501,1,20,5,55,5,187.0,2.0
20210501,1,6,3,7,1,412.0,0.0
20210501,1,6,4,7,3,27.0,0.0
20210501,1,6,5,7,5,672.0,2.0
20210501,1,6,3,8,1,743.0,0.0
20210501,1,6,5,8,5,1028.0,2.0
20210501,1,6,3,9,1,6814.0,1.0
20210501,1,6,4,9,3,153.0,1.0
20210501,1,6,5,9,5,7244.0,5.0
20210501,1,6,3,10,1,113.0,0.0
20210501,1,6,4,10,3,2.0,0.0
20210501,1,6,5,10,5,109.0,0.0
20210501,1,6,3,11,1,632.0,0.0
20210501,1,6,4,11,3,27.0,0.0
20210501,1,6,5,11,5,392.0,0.0
20210501,1,14,7,47,3,2318.0,1.0
20210501,1,14,7,47,5,1527.0,1.0
20210501,1,14,8,47,3,2258.0,3.0
20210501,1,14,8,47,4,67.0,0.0
20210501,1,14,8,47,5,1593.0,0.0
20210501,1,14,4,47,3,5161.0,2.0
20210501,1,14,5,47,5,4325.0,2.0
20210501,1,14,7,44,3,2559.0,9.0
20210501,1,14,7,44,5,2698.0,3.0
20210501,1,14,8,44,3,2568.0,5.0
20210501,1,14,8,44,5,2600.0,3.0
20210501,1,14,3,44,1,1.0,0.0
20210501,1,14,4,44,3,8575.0,8.0
20210501,1,14,5,44,5,7991.0,8.0
20210501,1,3,1,26,2,0.0,1.0
20210501,1,7,8,41,4,1.0,0.0
20210501,1,10,7,45,3,3.0,0.0
20210501,1,10,8,45,3,1.0,0.0
20210501,1,10,8,45,4,12.0,0.0
20210501,1,10,4,45,3,1.0,0.0
20210501,1,10,7,54,3,1.0,0.0
20210501,1,10,8,54,4,2.0,0.0
20210501,1,10,4,54,3,2.0,0.0
20210501,1,11,7,49,3,5.0,0.0
20210501,1,11,8,49,3,4.0,0.0
20210501,1,11,8,49,4,23.0,1.0
20210501,1,11,3,49,1,2.0,0.0
20210501,1,11,4,49,3,9.0,0.0
20210501,1,11,5,49,5,2.0,0.0
20210501,1,11,7,50,3,5.0,0.0
20210501,1,11,8,50,4,14.0,0.0
20210501,1,11,3,50,1,1.0,0.0
20210501,1,11,4,50,3,9.0,0.0
20210501,1,16,4,51,3,1.0,0.0
20210501,1,16,5,51,5,1.0,0.0
20210501,1,16,1,53,2,0.0,5.0
20210501,1,18,4,43,3,1.0,0.0
20210501,1,6,5,9,5,1.0,0.0
20210501,1,3,9,20,2,767923.0,1.0
20210501,1,3,9,21,2,212385.0,0.0
20210501,1,3,1,22,2,0.0,26.0
20210501,1,3,9,22,2,766411.0,0.0
20210501,1,3,7,23,3,144955.0,262.0
20210501,1,3,8,24,3,144022.0,283.0
20210501,1,3,8,25,4,644697.0,1435.0
20210501,1,3,1,26,2,0.0,84.0
20210501,1,3,9,26,2,21330.0,0.0
20210501,1,3,1,27,2,0.0,78.0
20210501,1,3,9,27,2,28704.0,0.0
20210501,1,5,1,31,2,273884.0,3120.0
20210501,1,5,1,32,2,807467.0,7293.0
20210501,1,7,7,40,3,2259.0,19.0
20210501,1,7,8,40,3,2242.0,10.0
20210501,1,7,8,40,4,905.0,1.0
20210501,1,7,3,40,1,1.0,0.0
20210501,1,7,4,40,3,4660.0,19.0
20210501,1,7,7,41,3,609.0,8.0
20210501,1,7,8,41,3,621.0,5.0
20210501,1,7,8,41,4,434.0,0.0
20210501,1,7,4,41,3,988.0,5.0
20210501,1,7,7,42,3,282.0,1.0
20210501,1,7,8,42,3,298.0,3.0
20210501,1,7,8,42,4,481.0,0.0
20210501,1,7,4,42,3,843.0,6.0
20210501,1,10,7,45,1,2.0,1.0
20210501,1,10,7,45,3,20191.0,16.0
20210501,1,10,7,45,5,4.0,2.0
20210501,1,10,8,45,1,1.0,0.0
20210501,1,10,8,45,3,19987.0,21.0
20210501,1,10,8,45,4,530483.0,354.0
20210501,1,10,8,45,5,4.0,1.0
20210501,1,10,3,45,1,1.0,0.0
20210501,1,10,4,45,3,36210.0,20.0
20210501,1,10,5,45,5,6.0,0.0
20210501,1,10,7,54,1,121.0,0.0
20210501,1,10,7,54,3,14567.0,8.0
20210501,1,10,7,54,5,3899.0,9.0
20210501,1,10,8,54,1,125.0,0.0
20210501,1,10,8,54,3,14654.0,17.0
20210501,1,10,8,54,4,312650.0,328.0
20210501,1,10,8,54,5,3854.0,4.0
20210501,1,10,3,54,1,294.0,0.0
20210501,1,10,4,54,3,26227.0,15.0
20210501,1,10,5,54,5,9498.0,10.0
20210501,1,11,7,49,1,290.0,0.0
20210501,1,11,7,49,3,23343.0,15.0
20210501,1,11,7,49,5,8990.0,24.0
20210501,1,11,8,49,1,225.0,0.0
20210501,1,11,8,49,3,23686.0,10.0
20210501,1,11,8,49,4,189891.0,213.0
20210501,1,11,8,49,5,8890.0,30.0
20210501,1,11,3,49,1,1043.0,1.0
20210501,1,11,4,49,3,115936.0,84.0
20210501,1,11,5,49,5,40908.0,43.0
20210501,1,11,7,50,1,114.0,0.0
20210501,1,11,7,50,3,16517.0,12.0
20210501,1,11,7,50,5,3242.0,8.0
20210501,1,11,8,50,1,101.0,0.0
20210501,1,11,8,50,3,16088.0,14.0
20210501,1,11,8,50,4,123790.0,82.0
20210501,1,11,8,50,5,3232.0,5.0
20210501,1,11,3,50,1,326.0,0.0
20210501,1,11,4,50,3,64959.0,32.0
20210501,1,11,5,50,5,12991.0,17.0
20210501,1,17,7,52,3,9693.0,47.0
20210501,1,17,8,52,3,9756.0,47.0
20210501,1,17,4,52,3,13395.0,32.0
20210501,1,16,7,51,1,102.0,0.0
20210501,1,16,7,51,3,13931.0,35.0
20210501,1,16,7,51,5,816.0,1.0
20210501,1,16,8,51,1,107.0,0.0
20210501,1,16,8,51,3,13895.0,19.0
20210501,1,16,8,51,5,739.0,1.0
20210501,1,16,3,51,1,189.0,0.0
20210501,1,16,4,51,3,35179.0,56.0
20210501,1,16,5,51,5,1789.0,0.0
20210501,1,16,1,53,2,0.0,342.0
20210501,1,16,4,53,3,1553.0,20.0
20210501,1,18,7,43,1,56.0,0.0
20210501,1,18,7,43,3,41713.0,86.0
20210501,1,18,7,43,5,54051.0,78.0
20210501,1,18,8,43,1,76.0,0.0
20210501,1,18,8,43,3,41597.0,70.0
20210501,1,18,8,43,4,120852.0,167.0
20210501,1,18,8,43,5,53687.0,70.0
20210501,1,18,3,43,1,122.0,0.0
20210501,1,18,4,43,3,73295.0,119.0
20210501,1,18,5,43,5,102524.0,19.0
20210501,1,19,7,1,3,40220.0,83.0
20210501,1,19,8,1,3,40086.0,72.0
20210501,1,19,8,1,5,3.0,1.0
20210501,1,19,4,1,3,74356.0,82.0
20210501,1,19,5,1,5,4.0,0.0
20210501,1,19,7,18,3,577.0,5.0
20210501,1,19,8,18,3,602.0,0.0
20210501,1,19,4,18,3,1269.0,2.0
20210501,1,19,7,37,3,49533.0,84.0
20210501,1,19,8,37,3,49805.0,91.0
20210501,1,19,8,37,5,2.0,0.0
20210501,1,19,4,37,3,112257.0,128.0
20210501,1,20,7,45,1,8.0,0.0
20210501,1,20,7,45,3,5087.0,4.0
20210501,1,20,7,45,5,15.0,0.0
20210501,1,20,8,45,1,9.0,0.0
20210501,1,20,8,45,3,4978.0,4.0
20210501,1,20,8,45,4,499541.0,714.0
20210501,1,20,8,45,5,16.0,0.0
20210501,1,20,3,45,1,11.0,0.0
20210501,1,20,4,45,3,18597.0,3.0
20210501,1,20,5,45,5,20.0,0.0
20210501,1,20,7,54,1,8.0,0.0
20210501,1,20,7,54,3,3.0,0.0
20210501,1,20,7,54,5,9.0,0.0
20210501,1,20,8,54,1,6.0,0.0
20210501,1,20,8,54,3,5.0,0.0
20210501,1,20,8,54,4,80041.0,425.0
20210501,1,20,8,54,5,4.0,2.0
20210501,1,20,3,54,1,7.0,0.0
20210501,1,20,4,54,3,7.0,0.0
20210501,1,20,5,54,5,6.0,0.0
20210501,1,20,8,55,3,2.0,0.0
20210501,1,20,8,55,4,17.0,0.0
20210501,1,20,4,55,3,35.0,0.0
20210501,1,20,5,55,5,39.0,0.0
20210501,1,6,5,7,5,1.0,0.0
20210501,1,6,5,8,5,1.0,0.0
20210501,1,6,3,9,1,15.0,0.0
20210501,1,6,5,9,5,16.0,0.0
20210501,1,6,3,11,1,1.0,0.0
20210501,1,6,5,11,5,1.0,0.0
20210501,1,14,7,47,3,10039.0,28.0
20210501,1,14,7,47,5,19.0,0.0
20210501,1,14,8,47,3,10001.0,24.0
20210501,1,14,8,47,4,7467.0,21.0
20210501,1,14,8,47,5,17.0,0.0
20210501,1,14,4,47,3,18097.0,44.0
20210501,1,14,5,47,5,57.0,0.0
20210501,1,14,7,44,3,3636.0,33.0
20210501,1,14,8,44,3,3672.0,16.0
20210501,1,14,8,44,4,1029.0,0.0
20210501,1,14,4,44,3,10135.0,33.0
20210501,1,3,9,20,2,10137.0,0.0
20210501,1,3,9,21,2,4955.0,0.0
20210501,1,3,9,22,2,10362.0,0.0
20210501,1,3,7,23,3,6070.0,6.0
20210501,1,3,8,24,3,6045.0,10.0
20210501,1,3,8,25,4,8797.0,21.0
20210501,1,3,9,26,2,394.0,0.0
20210501,1,3,9,27,2,446.0,0.0
20210501,1,7,7,40,1,156.0,2.0
20210501,1,7,7,40,3,1073.0,8.0
20210501,1,7,7,40,5,449.0,3.0
20210501,1,7,8,40,1,182.0,3.0
20210501,1,7,8,40,3,1044.0,9.0
20210501,1,7,8,40,4,3.0,0.0
20210501,1,7,8,40,5,423.0,2.0
20210501,1,7,3,40,1,354.0,2.0
20210501,1,7,4,40,3,2544.0,8.0
20210501,1,7,5,40,5,1022.0,0.0
20210501,1,7,7,41,1,13.0,0.0
20210501,1,7,7,41,3,59.0,0.0
20210501,1,7,7,41,5,13.0,0.0
20210501,1,7,8,41,1,7.0,0.0
20210501,1,7,8,41,3,72.0,0.0
20210501,1,7,8,41,5,10.0,0.0
20210501,1,7,3,41,1,5.0,0.0
20210501,1,7,4,41,3,48.0,0.0
20210501,1,7,5,41,5,7.0,0.0
20210501,1,7,7,42,1,6.0,0.0
20210501,1,7,7,42,3,32.0,0.0
20210501,1,7,7,42,5,8.0,0.0
20210501,1,7,8,42,1,2.0,0.0
20210501,1,7,8,42,3,38.0,1.0
20210501,1,7,8,42,5,7.0,0.0
20210501,1,7,3,42,1,4.0,0.0
20210501,1,7,4,42,3,71.0,0.0
20210501,1,7,5,42,5,13.0,0.0
20210501,1,10,7,45,3,8069.0,4.0
20210501,1,10,7,45,5,3.0,0.0
20210501,1,10,8,45,3,7888.0,4.0
20210501,1,10,8,45,4,48489.0,43.0
20210501,1,10,8,45,5,2.0,0.0
20210501,1,10,3,45,1,1.0,0.0
20210501,1,10,4,45,3,12391.0,9.0
20210501,1,10,7,54,1,108.0,0.0
20210501,1,10,7,54,3,2175.0,3.0
20210501,1,10,7,54,5,8456.0,15.0
20210501,1,10,8,54,1,93.0,0.0
20210501,1,10,8,54,3,2113.0,3.0
20210501,1,10,8,54,4,11733.0,18.0
20210501,1,10,8,54,5,8422.0,14.0
20210501,1,10,3,54,1,167.0,0.0
20210501,1,10,4,54,3,3480.0,4.0
20210501,1,10,5,54,5,13767.0,20.0
20210501,1,11,7,49,1,181.0,1.0
20210501,1,11,7,49,3,713.0,1.0
20210501,1,11,7,49,5,897.0,0.0
20210501,1,11,8,49,1,141.0,0.0
20210501,1,11,8,49,3,721.0,1.0
20210501,1,11,8,49,4,3133.0,9.0
20210501,1,11,8,49,5,892.0,0.0
20210501,1,11,3,49,1,500.0,0.0
20210501,1,11,4,49,3,2478.0,3.0
20210501,1,11,5,49,5,3160.0,2.0
20210501,1,11,7,50,1,103.0,0.0
20210501,1,11,7,50,3,530.0,3.0
20210501,1,11,7,50,5,563.0,1.0
20210501,1,11,8,50,1,115.0,0.0
20210501,1,11,8,50,3,557.0,1.0
20210501,1,11,8,50,4,17.0,7.0
20210501,1,11,8,50,5,516.0,2.0
20210501,1,11,3,50,1,344.0,4.0
20210501,1,11,4,50,3,1640.0,2.0
20210501,1,11,5,50,5,1839.0,1.0
20210501,1,17,7,52,3,2748.0,4.0
20210501,1,17,8,52,3,2777.0,14.0
20210501,1,17,4,52,3,3711.0,10.0
20210501,1,16,7,51,1,157.0,2.0
20210501,1,16,7,51,3,1031.0,0.0
20210501,1,16,7,51,5,4182.0,13.0
20210501,1,16,8,51,1,199.0,2.0
20210501,1,16,8,51,3,974.0,0.0
20210501,1,16,8,51,5,4245.0,11.0
20210501,1,16,3,51,1,401.0,0.0
20210501,1,16,4,51,3,2367.0,2.0
20210501,1,16,5,51,5,5681.0,8.0
20210501,1,16,1,53,2,0.0,10.0
20210501,1,16,4,53,3,64.0,1.0
20210501,1,18,7,43,1,91.0,0.0
20210501,1,18,7,43,3,3283.0,9.0
20210501,1,18,7,43,5,25609.0,74.0
20210501,1,18,8,43,1,86.0,0.0
20210501,1,18,8,43,3,3355.0,3.0
20210501,1,18,8,43,4,6893.0,8.0
20210501,1,18,8,43,5,26143.0,60.0
20210501,1,18,3,43,1,127.0,0.0
20210501,1,18,4,43,3,5077.0,4.0
20210501,1,18,5,43,5,47713.0,123.0
20210501,1,19,7,1,1,145.0,0.0
20210501,1,19,7,1,3,1856.0,4.0
20210501,1,19,7,1,5,4862.0,6.0
20210501,1,19,8,1,1,156.0,0.0
20210501,1,19,8,1,3,1901.0,6.0
20210501,1,19,8,1,5,4752.0,10.0
20210501,1,19,3,1,1,452.0,0.0
20210501,1,19,4,1,3,3474.0,4.0
20210501,1,19,5,1,5,9659.0,4.0
20210501,1,19,7,18,3,30.0,0.0
20210501,1,19,7,18,5,13.0,0.0
20210501,1,19,8,18,3,32.0,0.0
20210501,1,19,8,18,5,12.0,0.0
20210501,1,19,4,18,3,75.0,0.0
20210501,1,19,5,18,5,50.0,1.0
20210501,1,19,7,37,1,141.0,1.0
20210501,1,19,7,37,3,3004.0,3.0
20210501,1,19,7,37,5,2530.0,6.0
20210501,1,19,8,37,1,138.0,2.0
20210501,1,19,8,37,3,2979.0,10.0
20210501,1,19,8,37,5,2579.0,3.0
20210501,1,19,3,37,1,346.0,0.0
20210501,1,19,4,37,3,5011.0,15.0
20210501,1,19,5,37,5,4477.0,4.0
20210501,1,20,7,45,3,700.0,1.0
20210501,1,20,7,45,5,6.0,0.0
20210501,1,20,8,45,3,711.0,0.0
20210501,1,20,8,45,4,20896.0,27.0
20210501,1,20,8,45,5,3.0,0.0
20210501,1,20,3,45,1,2.0,0.0
20210501,1,20,4,45,3,2419.0,4.0
20210501,1,20,5,45,5,2.0,1.0
20210501,1,20,7,54,1,2.0,0.0
20210501,1,20,7,54,3,2.0,0.0
20210501,1,20,7,54,5,3.0,0.0
20210501,1,20,8,54,1,4.0,0.0
20210501,1,20,8,54,3,1.0,0.0
20210501,1,20,8,54,4,2281.0,5.0
20210501,1,20,8,54,5,2.0,0.0
20210501,1,20,3,54,1,1.0,0.0
20210501,1,20,4,54,3,2.0,0.0
20210501,1,20,7,55,1,2.0,0.0
20210501,1,20,7,55,5,2.0,0.0
20210501,1,20,8,55,1,8.0,0.0
20210501,1,20,8,55,4,2.0,0.0
20210501,1,20,8,55,5,4.0,0.0
20210501,1,20,4,55,3,5.0,0.0
20210501,1,20,5,55,5,260.0,0.0
20210501,1,6,3,7,1,32.0,1.0
20210501,1,6,4,7,3,1.0,0.0
20210501,1,6,5,7,5,50.0,0.0
20210501,1,6,3,8,1,26.0,0.0
20210501,1,6,5,8,5,46.0,0.0
20210501,1,6,3,9,1,246.0,1.0
20210501,1,6,4,9,3,12.0,0.0
20210501,1,6,5,9,5,288.0,1.0
20210501,1,6,3,10,1,1.0,0.0
20210501,1,6,5,10,5,1.0,0.0
20210501,1,6,3,11,1,20.0,0.0
20210501,1,6,4,11,3,2.0,0.0
20210501,1,6,5,11,5,14.0,0.0
20210501,1,14,7,47,3,494.0,0.0
20210501,1,14,7,47,5,196.0,0.0
20210501,1,14,8,47,3,475.0,0.0
20210501,1,14,8,47,4,45.0,0.0
20210501,1,14,8,47,5,171.0,0.0
20210501,1,14,4,47,3,897.0,3.0
20210501,1,14,5,47,5,490.0,1.0
20210501,1,14,7,44,3,1422.0,9.0
20210501,1,14,7,44,5,1212.0,2.0
20210501,1,14,8,44,3,1399.0,1.0
20210501,1,14,8,44,5,1320.0,4.0
20210501,1,14,4,44,3,4029.0,10.0
20210501,1,14,5,44,5,3093.0,5.0
20210501,1,11,8,49,4,1.0,0.0
20210501,1,11,4,50,3,1.0,0.0
20210501,1,19,7,1,3,5.0,0.0
20210501,1,19,8,1,3,2.0,0.0
20210501,1,19,8,1,5,1.0,0.0
20210501,1,19,4,37,3,1.0,0.0
20210501,1,19,5,37,5,1.0,0.0
20210601,1,3,9,20,2,45.0,0.0
20210601,1,3,9,20,2,1621.0,0.0
20210601,1,3,9,20,2,3596390.0,3.0
20210601,1,3,9,20,2,54655.0,3.0
20210601,1,3,9,20,2,2.0,0.0
20210601,1,3,1,21,2,0.0,11.0
20210601,1,3,1,21,2,0.0,2.0
20210601,1,3,1,21,2,0.0,2111.0
20210601,1,3,1,21,2,0.0,29.0
20210601,1,3,9,21,2,6.0,0.0
20210601,1,3,9,21,2,729.0,0.0
20210601,1,3,9,21,2,917878.0,0.0
20210601,1,3,9,21,2,17345.0,0.0
20210601,1,3,9,21,2,1.0,0.0
20210601,1,3,1,22,2,0.0,2.0
20210601,1,3,9,22,2,30.0,0.0
20210601,1,3,9,22,2,21499.0,0.0
20210601,1,3,9,22,2,202.0,0.0
20210601,1,3,7,23,3,33.0,1.0
20210601,1,3,7,23,3,155219.0,425.0
20210601,1,3,7,23,3,7027.0,2.0
20210601,1,3,8,24,3,28.0,0.0
20210601,1,3,8,24,3,154490.0,375.0
20210601,1,3,8,24,3,7015.0,10.0
20210601,1,3,8,24,3,1.0,1.0
20210601,1,3,8,25,4,3.0,0.0
20210601,1,3,8,25,4,77.0,1.0
20210601,1,3,8,25,4,852668.0,1808.0
20210601,1,3,8,25,4,14283.0,17.0
20210601,1,3,8,25,4,1.0,1.0
20210601,1,3,1,26,2,0.0,16.0
20210601,1,3,1,26,2,0.0,1.0
20210601,1,3,1,26,2,0.0,1992.0
20210601,1,3,1,26,2,0.0,10.0
20210601,1,3,9,26,2,2.0,0.0
20210601,1,3,9,26,2,235.0,0.0
20210601,1,3,9,26,2,671593.0,2.0
20210601,1,3,9,26,2,9758.0,0.0
20210601,1,3,9,26,2,3.0,0.0
20210601,1,3,1,27,2,0.0,2.0
20210601,1,3,1,27,2,0.0,1858.0
20210601,1,3,1,27,2,0.0,27.0
20210601,1,3,9,27,2,7.0,0.0
20210601,1,3,9,27,2,1230.0,0.0
20210601,1,3,9,27,2,918768.0,0.0
20210601,1,3,9,27,2,11573.0,0.0
20210601,1,3,9,27,2,7.0,0.0
20210601,1,5,1,31,2,143489.0,1717.0
20210601,1,5,1,32,2,338741.0,3173.0
20210601,1,5,1,33,2,46203.0,458.0
20210601,1,5,1,34,2,726883.0,8537.0
20210601,1,7,7,40,1,127.0,0.0
20210601,1,7,7,40,1,76.0,0.0
20210601,1,7,7,40,3,518.0,2.0
20210601,1,7,7,40,3,2402.0,26.0
20210601,1,7,7,40,3,728.0,0.0
20210601,1,7,7,40,5,235.0,0.0
20210601,1,7,7,40,5,1.0,0.0
20210601,1,7,7,40,5,307.0,2.0
20210601,1,7,8,40,1,149.0,0.0
20210601,1,7,8,40,1,80.0,0.0
20210601,1,7,8,40,3,471.0,0.0
20210601,1,7,8,40,3,2387.0,18.0
20210601,1,7,8,40,3,767.0,1.0
20210601,1,7,8,40,4,2.0,0.0
20210601,1,7,8,40,4,1035.0,0.0
20210601,1,7,8,40,4,13.0,0.0
20210601,1,7,8,40,5,269.0,0.0
20210601,1,7,8,40,5,319.0,1.0
20210601,1,7,3,40,1,583.0,3.0
20210601,1,7,3,40,1,208.0,2.0
20210601,1,7,4,40,3,2040.0,5.0
20210601,1,7,4,40,3,7051.0,27.0
20210601,1,7,4,40,3,2099.0,3.0
20210601,1,7,5,40,5,1023.0,5.0
20210601,1,7,5,40,5,869.0,0.0
20210601,1,7,7,41,1,191.0,0.0
20210601,1,7,7,41,1,24.0,0.0
20210601,1,7,7,41,3,803.0,1.0
20210601,1,7,7,41,3,1002.0,7.0
20210601,1,7,7,41,3,224.0,2.0
20210601,1,7,7,41,5,221.0,1.0
20210601,1,7,7,41,5,48.0,1.0
20210601,1,7,8,41,1,190.0,2.0
20210601,1,7,8,41,1,33.0,1.0
20210601,1,7,8,41,3,734.0,2.0
20210601,1,7,8,41,3,996.0,8.0
20210601,1,7,8,41,3,219.0,2.0
20210601,1,7,8,41,4,792.0,2.0
20210601,1,7,8,41,5,223.0,1.0
20210601,1,7,8,41,5,67.0,0.0
